State,District,Market,Commodity,Modal Price,,
Rajasthan,Bundi,Bundi,Maize,1826,,
Rajasthan,Bundi,Bundi,Mustard,5123,,
Rajasthan,Bundi,Bundi,Paddy(Dhan)(Common),3363,,
Rajasthan,Bundi,Bundi,Soyabean,4749,,
Rajasthan,Bundi,Bundi,Wheat,2297,,
Rajasthan,Bundi,DEI(Bundi),Barley (Jau),1725,,
Rajasthan,Bundi,DEI(Bundi),Black Gram (Urd Beans)(Whole),6801,,
Rajasthan,Bundi,DEI(Bundi),Lentil (Masur)(Whole),6175,,
Rajasthan,Bundi,DEI(Bundi),Mustard,5252,,
Rajasthan,Bundi,DEI(Bundi),Soyabean,4564,,
Rajasthan,Bundi,DEI(Bundi),Wheat,2350,,
Rajasthan,Chittorgarh,Begu,Wheat,2150,,
Rajasthan,Chittorgarh,Nimbahera,Barley (Jau),1742,,
Rajasthan,Chittorgarh,Nimbahera,Groundnut,6700,,
Rajasthan,Chittorgarh,Nimbahera,Maize,231.3,,
Rajasthan,Chittorgarh,Nimbahera,Methi Seeds,6705,,
Rajasthan,Chittorgarh,Nimbahera,Mustard,5275,,
Rajasthan,Chittorgarh,Nimbahera,Soyabean,4837,,
Rajasthan,Chittorgarh,Nimbahera,Wheat,2500,,
Rajasthan,Chittorgarh,Pratapgarh,Ajwan,15758,,
Rajasthan,Chittorgarh,Pratapgarh,Arhar (Tur/Red Gram)(Whole),4525,,
Rajasthan,Chittorgarh,Pratapgarh,Corriander seed,6281,,
Rajasthan,Chittorgarh,Pratapgarh,Garlic,8057,,
Rajasthan,Chittorgarh,Pratapgarh,Lentil (Masur)(Whole),4941,,
Rajasthan,Chittorgarh,Pratapgarh,Linseed,4711,,
Rajasthan,Chittorgarh,Pratapgarh,Maize,1995,,
Rajasthan,Chittorgarh,Pratapgarh,Mataki,6179,,
Rajasthan,Chittorgarh,Pratapgarh,Mustard,5156,,
Rajasthan,Chittorgarh,Pratapgarh,Onion,675,,
Rajasthan,Chittorgarh,Pratapgarh,Soyabean,4431,,
Rajasthan,Chittorgarh,Pratapgarh,Wheat,2439,,
Rajasthan,Churu,Sadulpur,Bajra(Pearl Millet/Cumbu),1800,,
Rajasthan,Dausa,Dausa,Bajra(Pearl Millet/Cumbu),1998,,
Rajasthan,Dausa,Dausa,Barley (Jau),1578,,
Rajasthan,Dausa,Dausa,Bengal Gram(Gram)(Whole),4700,,
Rajasthan,Dausa,Dausa,Mustard,5068,,
Rajasthan,Dausa,Dausa,"Sesamum(Sesame,Gingelly,Til)",13960,,
Rajasthan,Dausa,Dausa,Wheat,2275,,
Rajasthan,Dausa,Lalsot,Barley (Jau),1525,,
Rajasthan,Dausa,Lalsot,Bengal Gram(Gram)(Whole),4700,,
Rajasthan,Dausa,Lalsot,Guar,5456,,
Rajasthan,Dausa,Lalsot,Mustard,5313,,
Rajasthan,Dausa,Lalsot,Soanf,8500,,
Rajasthan,Dausa,Lalsot,Wheat,2300,,
Rajasthan,Dausa,Lalsot(Mandabari),Bengal Gram(Gram)(Whole),4875,,
Rajasthan,Dausa,Lalsot(Mandabari),Mustard,5490,,
Rajasthan,Dausa,Lalsot(Mandabari),Wheat,2275,,
Rajasthan,Hanumangarh,Goluwala,Barley (Jau),1632,,
Rajasthan,Hanumangarh,Goluwala,Bengal Gram(Gram)(Whole),4967,,
Rajasthan,Hanumangarh,Goluwala,Guar Seed(Cluster Beans Seed),5500,,
Rajasthan,Hanumangarh,Goluwala,Mustard,5235,,
Rajasthan,Hanumangarh,Goluwala,Wheat,2100,,
Rajasthan,Hanumangarh,Sangriya,Onion,1900,,
Rajasthan,Hanumangarh,Sangriya,Potato,1400,,
Rajasthan,Hanumangarh,Suratgarh,Barley (Jau),1617,,
Rajasthan,Hanumangarh,Suratgarh,Guar,5360,,
Rajasthan,Hanumangarh,Suratgarh,Mustard,5148,,
Rajasthan,Hanumangarh,Suratgarh,Onion,1600,,
Rajasthan,Hanumangarh,Suratgarh,Potato,900,,
Rajasthan,Hanumangarh,Suratgarh,Wheat,2225,,
Rajasthan,Jaipur,Jaipur(Bassi),Bajra(Pearl Millet/Cumbu),1875,,
Rajasthan,Jaipur,Jaipur(Bassi),Barley (Jau),1584,,
Rajasthan,Jaipur,Jaipur(Bassi),Bengal Gram(Gram)(Whole),4745,,
Rajasthan,Jaipur,Jaipur(Bassi),Guar Seed(Cluster Beans Seed),5450,,
Rajasthan,Jaipur,Jaipur(Bassi),Mustard,5056,,
Rajasthan,Jaipur,Jaipur(Bassi),Onion,1500,,
Rajasthan,Jaipur,Jaipur(Bassi),Potato,1400,,
Rajasthan,Jaipur,Jaipur(Bassi),Tomato,1875,,
Rajasthan,Jaipur,Jaipur(Bassi),Wheat,2240,,
Rajasthan,Jaipur,Jaipur(F&V),Apple,19500,,
Rajasthan,Jaipur,Jaipur(F&V),Banana,2750,,
Rajasthan,Jaipur,Jaipur(F&V),Bhindi(Ladies Finger),2250,,
Rajasthan,Jaipur,Jaipur(F&V),Brinjal,2250,,
Rajasthan,Jaipur,Jaipur(F&V),Cucumbar(Kheera),2250,,
Rajasthan,Jaipur,Jaipur(F&V),Green Chilli,3000,,
Rajasthan,Jaipur,Jaipur(F&V),Onion,1250,,
Rajasthan,Jaipur,Jaipur(F&V),Papaya,3750,,
Rajasthan,Jaipur,Jaipur(F&V),Pineapple,11000,,
Rajasthan,Jaipur,Jaipur(F&V),Pomegranate,13000,,
Rajasthan,Jaipur,Jaipur(F&V),Potato,1050,,
Rajasthan,Jaipur,Jaipur(F&V),Tinda,4500,,
Rajasthan,Jaipur,Jaipur(F&V),Tomato,10000,,
Rajasthan,Jalore,Bheenmal(Ranlwada),Mustard,5250,,
Rajasthan,Jhalawar,Aklera,Bengal Gram(Gram)(Whole),6500,,
Rajasthan,Jhalawar,Aklera,Corriander seed,6500,,
Rajasthan,Jhalawar,Aklera,Mustard,5195,,
Rajasthan,Jhalawar,Aklera,Soyabean,4650,,
Rajasthan,Jhalawar,Aklera,Wheat,2330,,
Rajasthan,Jhunjunu,Nawalgarh,Onion,1100,,
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Corriander seed,6770,,
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Cummin Seed(Jeera),50500,,
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Isabgul (Psyllium),23550,,
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Methi Seeds,6550,,
Rajasthan,Jodhpur,Jodhpur (Grain)(Mandor),Mustard,4850,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Apple,6000,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Mousambi(Sweet Lime),1700,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Onion,1100,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Papaya,1000,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pear(Marasebu),1300,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pineapple,1500,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Plum,5000,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Pomegranate,6000,,
Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),Potato,900,,
Rajasthan,Kota,Kota,Bajra(Pearl Millet/Cumbu),2025,,
Rajasthan,Kota,Kota,Barley (Jau),1770,,
Rajasthan,Kota,Kota,Bengal Gram(Gram)(Whole),4550,,
Rajasthan,Kota,Kota,Black Gram (Urd Beans)(Whole),7200,,
Rajasthan,Kota,Kota,Corriander seed,6500,,
Rajasthan,Kota,Kota,Garlic,9500,,
Rajasthan,Kota,Kota,Green Gram (Moong)(Whole),7050,,
Rajasthan,Kota,Kota,Jowar(Sorghum),2611,,
Rajasthan,Kota,Kota,Maize,1900,,
Rajasthan,Kota,Kota,Methi Seeds,6200,,
Rajasthan,Kota,Kota,Mustard,5400,,
Rajasthan,Kota,Kota,Paddy(Dhan)(Common),3900,,
Rajasthan,Kota,Kota,"Sesamum(Sesame,Gingelly,Til)",11500,,
Rajasthan,Kota,Kota,Soyabean,4750,,
Rajasthan,Kota,Kota,Wheat,2350,,
Rajasthan,Nagaur,Degana,Bajra(Pearl Millet/Cumbu),1850,,
Rajasthan,Nagaur,Degana,Guar Seed(Cluster Beans Seed),5630,,
Rajasthan,Sikar,Sikar,Barley (Jau),1500,,
Rajasthan,Sikar,Surajgarh,Mustard,4900,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Barley (Jau),1575,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Bengal Gram(Gram)(Whole),4745,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Black Gram (Urd Beans)(Whole),6190,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Mustard,5320,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Soyabean,4720,,
Rajasthan,Swai Madhopur,Sawai Madhopur,Wheat,2255,,
Rajasthan,Tonk,Tonk,Bengal Gram(Gram)(Whole),4750,,
Rajasthan,Tonk,Tonk,Mustard,5415,,
Rajasthan,Tonk,Tonk,Wheat,2232,,
Rajasthan,Tonk,Uniyara,Mustard,5330,,
Rajasthan,Tonk,Uniyara,Wheat,2250,,
Rajasthan,Udaipur,Udaipur,Bengal Gram(Gram)(Whole),4400,,
Rajasthan,Udaipur,Udaipur,Gur(Jaggery),3200,,
Rajasthan,Udaipur,Udaipur,Mahua,2050,,
Rajasthan,Udaipur,Udaipur,Maize,2300,,
Rajasthan,Udaipur,Udaipur,Maize,2050,,
Rajasthan,Udaipur,Udaipur,Soyabean,4500,,
Rajasthan,Udaipur,Udaipur,Sugar,4000,,
Rajasthan,Udaipur,Udaipur,Wheat,2450,,
Rajasthan,Udaipur,Udaipur,Wheat,2050,,
Rajasthan,Udaipur,Udaipur(F&V),Apple,8000,,
Rajasthan,Udaipur,Udaipur(F&V),Banana,1500,,
Rajasthan,Udaipur,Udaipur(F&V),Bhindi(Ladies Finger),1500,,
Rajasthan,Udaipur,Udaipur(F&V),Bitter gourd,2500,,
Rajasthan,Udaipur,Udaipur(F&V),Bottle gourd,2000,,
Rajasthan,Udaipur,Udaipur(F&V),Brinjal,2000,,
Rajasthan,Udaipur,Udaipur(F&V),Cabbage,2000,,
Rajasthan,Udaipur,Udaipur(F&V),Carrot,2000,,
Rajasthan,Udaipur,Udaipur(F&V),Cauliflower,4000,,
Rajasthan,Udaipur,Udaipur(F&V),Cucumbar(Kheera),2000,,
Rajasthan,Udaipur,Udaipur(F&V),Ginger(Green),11000,,
Rajasthan,Udaipur,Udaipur(F&V),Green Chilli,4250,,
Rajasthan,Udaipur,Udaipur(F&V),Guar,8000,,
Rajasthan,Udaipur,Udaipur(F&V),Karbuja(Musk Melon),2500,,
Rajasthan,Udaipur,Udaipur(F&V),Lemon,1500,,
Rajasthan,Udaipur,Udaipur(F&V),Mango,4000,,
Rajasthan,Udaipur,Udaipur(F&V),Onion,1200,,
Rajasthan,Udaipur,Udaipur(F&V),Papaya,1850,,
Rajasthan,Udaipur,Udaipur(F&V),Potato,1000,,
Tamil Nadu,Ariyalur,Andimadom,Groundnut,10878,,
Tamil Nadu,Ariyalur,Andimadom,Maize,2237,,
Tamil Nadu,Ariyalur,Andimadom,"Sesamum(Sesame,Gingelly,Til)",16400,,
Tamil Nadu,Coimbatore,Coimbatore,Turmeric,11250,,
Tamil Nadu,Coimbatore,Madathukulam,Coconut,2050,,
Tamil Nadu,Coimbatore,Madathukulam,Paddy(Dhan)(Common),2050,,
Tamil Nadu,Coimbatore,Palladam,Coconut,1900,,
Tamil Nadu,Coimbatore,Pongalur,Copra,7710,,
Tamil Nadu,Coimbatore,Sevur,Groundnut,7900,,
Tamil Nadu,Coimbatore,Thiruppur,Coconut,2250,,
Tamil Nadu,Coimbatore,Thondamuthur,Coconut,2200,,
Tamil Nadu,Coimbatore,Udumalpet,Coconut,2100,,
Tamil Nadu,Coimbatore,Udumalpet,Copra,6500,,
Tamil Nadu,Coimbatore,Udumalpet,Maize,2280,,
Tamil Nadu,Cuddalore,Cuddalore,Paddy(Dhan)(Common),1705,,
Tamil Nadu,Cuddalore,Kurinchipadi,Groundnut,10588,,
Tamil Nadu,Cuddalore,Kurinchipadi,"Sesamum(Sesame,Gingelly,Til)",11738,,
Tamil Nadu,Cuddalore,Panruti,Paddy(Dhan)(Common),1752,,
Tamil Nadu,Cuddalore,Panruti,"Sesamum(Sesame,Gingelly,Til)",10652,,
Tamil Nadu,Dindigul,Gopalpatti,Coconut,1250,,
Tamil Nadu,Dindigul,Gopalpatti,Tamarind Fruit,900,,
Tamil Nadu,Dindigul,Oddunchairum,Cotton,6800,,
Tamil Nadu,Dindigul,Vadamadurai,Coconut,2000,,
Tamil Nadu,Erode,Alangeyam,Maize,2350,,
Tamil Nadu,Erode,Anthiyur,Coconut,2075,,
Tamil Nadu,Erode,Anthiyur,Copra,7809,,
Tamil Nadu,Erode,Anthiyur,"Sesamum(Sesame,Gingelly,Til)",15689,,
Tamil Nadu,Erode,Dharapuram,Coconut,2275,,
Tamil Nadu,Erode,Kangeyam,Copra,7300,,
Tamil Nadu,Erode,Kunnathur,Coconut,2196,,
Tamil Nadu,Erode,Vellakkoil,Copra,7718,,
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),1970,,
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),2123,,
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),2508,,
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),2816,,
Tamil Nadu,Madurai,Thirumangalam,Cotton,5250,,
Tamil Nadu,Madurai,Thirumangalam,Cotton,5850,,
Tamil Nadu,Madurai,Thirumangalam,Jowar(Sorghum),3970,,
Tamil Nadu,Madurai,Thirumangalam,Paddy(Dhan)(Common),1700,,
Tamil Nadu,Madurai,Thirumangalam,Paddy(Dhan)(Common),2100,,
Tamil Nadu,Namakkal,Namagiripettai,Maize,2313,,
Tamil Nadu,Namakkal,Namagiripettai,Turmeric,9837,,
Tamil Nadu,Namakkal,Namakkal,Paddy(Dhan)(Common),1800,,
Tamil Nadu,Namakkal,Rasipuram,Groundnut,7750,,
Tamil Nadu,Namakkal,Tiruchengode,Groundnut,7250,,
Tamil Nadu,Namakkal,Velur,Coconut,2280,,
Tamil Nadu,Namakkal,Velur,Copra,8020,,
Tamil Nadu,Salem,Gangavalli,Maize,2270,,
Tamil Nadu,Salem,Karumanturai,Coconut,2100,,
Tamil Nadu,Salem,Kolathur,Groundnut,8000,,
Tamil Nadu,Salem,Konganapuram,Cotton,7010,,
Tamil Nadu,Salem,Omalur,Copra,7705,,
Tamil Nadu,Salem,Salem,Cotton,6200,,
Tamil Nadu,Salem,Thalaivasal,Groundnut,7100,,
Tamil Nadu,Salem,Thammampati,Copra,6600,,
Tamil Nadu,Salem,Thammampati,Maize,2250,,
Tamil Nadu,Theni,Theni,Bajra(Pearl Millet/Cumbu),2490,,
Tamil Nadu,Theni,Theni,Cotton,5600,,
Tamil Nadu,Theni,Theni,Jowar(Sorghum),4020,,
Tamil Nadu,Theni,Theni,Maize,2290,,
Tamil Nadu,Theni,Theni,Paddy(Dhan)(Common),1690,,
Tamil Nadu,Thiruvannamalai,Vettavalam,Ground Nut Seed,10250,,
Tamil Nadu,Thiruvannamalai,Vettavalam,Paddy(Dhan)(Common),1781,,
Tamil Nadu,Thiruvannamalai,Vettavalam,Paddy(Dhan)(Common),2335,,
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),1844,,
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),1905,,
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),2078,,
Tamil Nadu,Vellore,Ammoor,Paddy(Dhan)(Common),1753,,
Tamil Nadu,Vellore,Kalavai,Paddy(Dhan)(Common),1760,,
Tamil Nadu,Vellore,Kalavai,Paddy(Dhan)(Common),1959,,
Tamil Nadu,Vellore,Kalavai,Paddy(Dhan)(Common),1688,,
Tamil Nadu,Vellore,Vellore,Black Gram (Urd Beans)(Whole),6938,,
Tamil Nadu,Vellore,Vellore,Copra,7000,,
Tamil Nadu,Vellore,Vellore,Groundnut,11000,,
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),1750,,
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),2500,,
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),1650,,
Tamil Nadu,Vellore,Vellore,Paddy(Dhan)(Common),2520,,
Tamil Nadu,Vellore,Vellore,T.V. Cumbu,3070,,
Tamil Nadu,Vellore,Vellore,Tamarind Fruit,6100,,
Tamil Nadu,Villupuram,Avalurpet,Chili Red,9850,,
Tamil Nadu,Villupuram,Avalurpet,Groundnut,10940,,
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),1825,,
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),1840,,
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),2300,,
Tamil Nadu,Villupuram,Avalurpet,Paddy(Dhan)(Common),2767,,
Tamil Nadu,Villupuram,Kallakurichi,Gingelly Oil,12718,,
Tamil Nadu,Villupuram,Kallakurichi,Groundnut,10169,,
Tamil Nadu,Villupuram,Kallakurichi,Maize,2229,,
Tamil Nadu,Villupuram,Manalurpet,Black Gram (Urd Beans)(Whole),7200,,
Tamil Nadu,Villupuram,Manalurpet,Maize,2247,,
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),1671,,
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),1749,,
Tamil Nadu,Villupuram,Manalurpet,T.V. Cumbu,7423,,
Tamil Nadu,Villupuram,Sangarapuram,Maize,2286,,
Tamil Nadu,Villupuram,Sangarapuram,Paddy(Dhan)(Common),1852,,
Tamil Nadu,Villupuram,Sangarapuram,Ragi (Finger Millet),2389,,
Tamil Nadu,Villupuram,Sangarapuram,"Sesamum(Sesame,Gingelly,Til)",10075,,
Tamil Nadu,Villupuram,Thirukovilur,Black Gram (Urd Beans)(Whole),8230,,
Tamil Nadu,Villupuram,Thirukovilur,Groundnut,10438,,
Tamil Nadu,Villupuram,Thirukovilur,Hybrid Cumbu,2511,,
Tamil Nadu,Villupuram,Thirukovilur,Maize,2240,,
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),1867,,
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),1786,,
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),1981,,
Tamil Nadu,Villupuram,Thirukovilur,Ragi (Finger Millet),3009,,
Tamil Nadu,Villupuram,Thirukovilur,"Sesamum(Sesame,Gingelly,Til)",15625,,
Tamil Nadu,Villupuram,Thirukovilur,T.V. Cumbu,7449,,
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),1804,,
Tamil Nadu,Villupuram,Tiruvennainallur,Paddy(Dhan)(Common),1670,,
Tamil Nadu,Villupuram,Vikkiravandi,Black Gram (Urd Beans)(Whole),8549,,
Tamil Nadu,Villupuram,Vikkiravandi,Groundnut,2789,,
Tamil Nadu,Villupuram,Vikkiravandi,Hybrid Cumbu,2564,,
Tamil Nadu,Villupuram,Vikkiravandi,Maize,2089,,
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),1269,,
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),1787,,
Tamil Nadu,Villupuram,Vikkiravandi,Paddy(Dhan)(Common),1269,,
Tamil Nadu,Villupuram,Vikkiravandi,Ragi (Finger Millet),3109,,
Tamil Nadu,Villupuram,Vikkiravandi,"Sesamum(Sesame,Gingelly,Til)",9942,,
Tamil Nadu,Villupuram,Vikkiravandi,T.V. Cumbu,7170,,
Tamil Nadu,Villupuram,Vikkiravandi,Thinai (Italian Millet),4410,,
Telangana,Adilabad,Adilabad,Cotton,6900,,
Telangana,Adilabad,Bhainsa,Arhar (Tur/Red Gram)(Whole),8529,,
Telangana,Adilabad,Bhainsa,Jowar(Sorghum),2767,,
Telangana,Adilabad,Bhainsa,Maize,2101,,
Telangana,Adilabad,Bhainsa,"Sesamum(Sesame,Gingelly,Til)",16557,,
Telangana,Adilabad,Bhainsa,Soyabean,4707,,
Telangana,Adilabad,Boath,Jowar(Sorghum),3000,,
Telangana,Adilabad,Chinnoar,Amaranthus,2000,,
Telangana,Adilabad,Ichoda,Cotton,7450,,
Telangana,Adilabad,Indravelly(Utnoor),Maize,2000,,
Telangana,Adilabad,Jainoor,Cotton,6500,,
Telangana,Adilabad,Laxettipet,Alsandikai,4200,,
Telangana,Adilabad,Nirmal,Cotton,7450,,
Telangana,Hyderabad,Bowenpally,Amla(Nelli Kai),3200,,
Telangana,Hyderabad,Bowenpally,Beetroot,1200,,
Telangana,Hyderabad,Bowenpally,Bhindi(Ladies Finger),3500,,
Telangana,Hyderabad,Bowenpally,Bitter gourd,3500,,
Telangana,Hyderabad,Bowenpally,Bottle gourd,900,,
Telangana,Hyderabad,Bowenpally,Brinjal,3200,,
Telangana,Hyderabad,Bowenpally,Cabbage,1200,,
Telangana,Hyderabad,Bowenpally,Capsicum,4500,,
Telangana,Hyderabad,Bowenpally,Carrot,2500,,
Telangana,Hyderabad,Bowenpally,Cauliflower,1300,,
Telangana,Hyderabad,Bowenpally,Cluster beans,2500,,
Telangana,Hyderabad,Bowenpally,Colacasia,3000,,
Telangana,Hyderabad,Bowenpally,Cucumbar(Kheera),1500,,
Telangana,Hyderabad,Bowenpally,Drumstick,2500,,
Telangana,Hyderabad,Bowenpally,Field Pea,4200,,
Telangana,Hyderabad,Bowenpally,French Beans (Frasbean),6000,,
Telangana,Hyderabad,Bowenpally,Green Chilli,4000,,
Telangana,Hyderabad,Bowenpally,Groundnut pods (raw),4000,,
Telangana,Hyderabad,Bowenpally,Onion,1100,,
Telangana,Hyderabad,Bowenpally,Onion Green,3500,,
Telangana,Hyderabad,Bowenpally,Potato,1500,,
Telangana,Hyderabad,Bowenpally,Pumpkin,1100,,
Telangana,Hyderabad,Bowenpally,Raddish,280,,
Telangana,Hyderabad,Bowenpally,Ridgeguard(Tori),3000,,
Telangana,Hyderabad,Bowenpally,Snakeguard,1800,,
Telangana,Hyderabad,Bowenpally,Sweet Potato,2500,,
Telangana,Hyderabad,Bowenpally,White Pumpkin,1150,,
Telangana,Hyderabad,Bowenpally,Yam (Ratalu),3500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Beetroot,2800,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Bhindi(Ladies Finger),5500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Bitter gourd,5500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Bottle gourd,1500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Brinjal,4000,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cabbage,2100,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Carrot,4500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cauliflower,2300,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cluster beans,3500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Colacasia,4000,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Cucumbar(Kheera),2300,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Drumstick,3500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Field Pea,6500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),French Beans (Frasbean),9500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Green Chilli,6500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Leafy Vegetable,1500,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Onion,2000,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Potato,2300,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Ridgeguard(Tori),5000,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Snakeguard,2800,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Thondekai,2100,,
Telangana,Hyderabad,Erragadda(Rythu Bazar),Yam (Ratalu),4500,,
Telangana,Hyderabad,Gaddiannaram,Apple,10000,,
Telangana,Hyderabad,Gaddiannaram,Chikoos(Sapota),1600,,
Telangana,Hyderabad,Gaddiannaram,Grapes,12500,,
Telangana,Hyderabad,Gaddiannaram,Guava,2250,,
Telangana,Hyderabad,Gaddiannaram,Jack Fruit,3200,,
Telangana,Hyderabad,Gaddiannaram,Karbuja(Musk Melon),1500,,
Telangana,Hyderabad,Gaddiannaram,Mousambi(Sweet Lime),1650,,
Telangana,Hyderabad,Gaddiannaram,Orange,4250,,
Telangana,Hyderabad,Gaddiannaram,Papaya,1800,,
Telangana,Hyderabad,Gaddiannaram,Pineapple,1280,,
Telangana,Hyderabad,Gaddiannaram,Plum,2700,,
Telangana,Hyderabad,Gaddiannaram,Pomegranate,4500,,
Telangana,Hyderabad,Gaddiannaram,Water Melon,1300,,
Telangana,Hyderabad,Gudimalkapur,Banana - Green,3500,,
Telangana,Hyderabad,Gudimalkapur,Beetroot,1500,,
Telangana,Hyderabad,Gudimalkapur,Bhindi(Ladies Finger),3000,,
Telangana,Hyderabad,Gudimalkapur,Bitter gourd,3500,,
Telangana,Hyderabad,Gudimalkapur,Bottle gourd,1600,,
Telangana,Hyderabad,Gudimalkapur,Brinjal,2000,,
Telangana,Hyderabad,Gudimalkapur,Cabbage,1000,,
Telangana,Hyderabad,Gudimalkapur,Capsicum,5000,,
Telangana,Hyderabad,Gudimalkapur,Carrot,2000,,
Telangana,Hyderabad,Gudimalkapur,Cauliflower,2500,,
Telangana,Hyderabad,Gudimalkapur,Cluster beans,2200,,
Telangana,Hyderabad,Gudimalkapur,Cucumbar(Kheera),1500,,
Telangana,Hyderabad,Gudimalkapur,Drumstick,2500,,
Telangana,Hyderabad,Gudimalkapur,Field Pea,3000,,
Telangana,Hyderabad,Gudimalkapur,French Beans (Frasbean),8000,,
Telangana,Hyderabad,Gudimalkapur,Green Chilli,5000,,
Telangana,Hyderabad,Gudimalkapur,Onion,1200,,
Telangana,Hyderabad,Gudimalkapur,Onion Green,2000,,
Telangana,Hyderabad,Gudimalkapur,Potato,1600,,
Telangana,Hyderabad,Gudimalkapur,Pumpkin,1500,,
Telangana,Hyderabad,Gudimalkapur,Raddish,1000,,
Telangana,Hyderabad,Gudimalkapur,Ridgeguard(Tori),3000,,
Telangana,Hyderabad,Gudimalkapur,Yam,2000,,
Telangana,Hyderabad,L B Nagar,Banana - Green,3250,,
Telangana,Hyderabad,L B Nagar,Beetroot,2500,,
Telangana,Hyderabad,L B Nagar,Bhindi(Ladies Finger),3750,,
Telangana,Hyderabad,L B Nagar,Bitter gourd,5000,,
Telangana,Hyderabad,L B Nagar,Bottle gourd,1750,,
Telangana,Hyderabad,L B Nagar,Brinjal,2500,,
Telangana,Hyderabad,L B Nagar,Cabbage,1250,,
Telangana,Hyderabad,L B Nagar,Capsicum,7500,,
Telangana,Hyderabad,L B Nagar,Carrot,5000,,
Telangana,Hyderabad,L B Nagar,Cauliflower,3250,,
Telangana,Hyderabad,L B Nagar,Cluster beans,2750,,
Telangana,Hyderabad,L B Nagar,Cucumbar(Kheera),1250,,
Telangana,Hyderabad,L B Nagar,Drumstick,2500,,
Telangana,Hyderabad,L B Nagar,French Beans (Frasbean),7000,,
Telangana,Hyderabad,L B Nagar,Green Chilli,6500,,
Telangana,Hyderabad,L B Nagar,Onion,1750,,
Telangana,Hyderabad,L B Nagar,Potato,1750,,
Telangana,Hyderabad,Mahboob Manison,Beetroot,2200,,
